CustomerID;Name;Email;PhoneNumber;PurchaseAmount;PurchaseDate;BookTitle
1849;Brian Rice;earlsmith@example.com;;110.28;9/18/2023;Simple allow officer
1850;Vanessa Moore;lbyrd@example.com;6836030267;240.92;11/02/2023;Quality us suggest
1851;Christy Roberts;shannon71@example.com;-6089;60.48;9/27/2023;Manager computer before
1852;Kelli Torres;montgomerystephen@example.org;345-504-0280;164.1;4/15/2023;Direction mean wear
1853;Crystal Sherman;rebeccabell@example.net;538-659-3933;145.97;7/23/2023;Game process face
1854;David Roberts;qolson@example.com;;225.09;03/03/2023;By subject production
1855;Rebecca Jacobs;martinrita@example.net;001-510-609-6969;465.41;12/21/2023;Machine without whose
1856;Raymond Villa;bknight@example.com;524-416-7259x178;94.73;10/01/2023;Difference
1857;Gail Watkins;harryhughes@example.org;819.494.7079x62457;203.69;7/18/2023;Reflect generation
1858;Cheryl Bowers;jenniferhoward@example.org;(427)321-2040;309.72;1/25/2023;Painting success
1859;Mark Burns;nthompson@example.net;4.354.094.274;473.55;04/04/2023;How
1860;Karen Villa;bridgetkane@example.com;;70.91;08/10/2023;Up course remain star
1861;James Hancock;franciscodunlap@example.com;(965)265-3055;459.35;03/08/2023;Nation upon
1862;Jean Moore;karen96@example.org;001-424-581-1989;45.12;7/23/2023;Ok present parent
1863;Kimberly Hickman;kara69@example.com;(932)316-6463x7317;242.97;2/16/2023;Both realize
1864;Jacob Jacobs;petersonjohn@example.org;922.866.2611x490;230.02;6/18/2023;Street account
1865;Rachel Randolph;martindenise@example.com;595-679-1486;108.75;7/29/2023;Meet world
1866;Rebecca Kirby;hornebrenda@example.net;(904)674-4878x77756;176.99;6/17/2023;Market law reduce
1867;Leah Gomez;kenneth11@example.net;(897)857-0125;229.81;9/23/2023;Very order treat
1868;Brittany Ayala;ashleycunningham@example.org;001-988-423-7529x9946;433.28;12/30/2023;Sea garden win
1869;Sharon Bowman;wilkinsdaniel@example.com;7105734672;477.76;10/10/2023;Take whose you
1870;Casey Smith;cindy31@example.org;2688718789;261.87;10/04/2023;Card reveal organization
1871;Jonathan Butler;hosborne@example.org;8.869.940.585;435.7;4/17/2023;Statement tell
1872;Karen Murray;david35@example.com;001-975-609-8442x83350;306.04;11/19/2023;Must kitchen board
1873;Laura Cox;stephennorton@example.net;809-873-7229;177.8;2/22/2023;Lose
1874;Karen Smith;millercraig@example.net;001-909-839-7994x746;101.13;10/23/2023;You occur key
1875;Heather Lewis;lisasolis@example.org;494.254.5151x2069;209.5;12/06/2023;Parent early
1876;Samuel Hubbard;ruizmargaret@example.org;;263.8;5/16/2023;Newspaper
1877;Scott Castaneda;alvarezstephanie@example.org;001-720-424-5378x6257;27,00;02/01/2023;Others safe share
1878;Madison Barnes;;+1-656-343-5326x31436;77.19;04/07/2023;Create mention collection
1879;Ann Thomas;;+1-335-492-3022x465;302.09;7/16/2023;Trial subject mission
1880;Susan Rivera;ponceshannon@example.org;988.389.0695x937;116.38;06/05/2023;Resource door
1881;Jacqueline Garcia;;;419.48;06/02/2023;Forward wind against
1882;Meghan Lewis;omosley@example.com;001-203-718-6771;166.84;11/08/2023;Wait father hope
1883;Damon Wheeler;mhall@example.org;614-425-1729x879;56.89;5/17/2023;Front course return
1884;Tiffany Clarke;middletonamy@example.org;001-515-909-7796x88683;46.35;2/14/2023;Information marriage
1885;Jason Cox;johnsonian@example.net;+1-604-477-9308x38133;468.88;11/06/2023;Everybody beat guy
1886;Cody Holmes;washingtonjustin@example.com;(774)734-1256x02529;63.42;08/07/2023;Only take yes
1887;Sandra Anderson;pphillips@example.org;+1-520-978-6532x85347;74.75;02/08/2023;Long only very
1888;Cynthia Leonard;carol95@example.net;3503772763;432.02;06/05/2023;Material edge
1889;Matthew Martinez;kellyjohn@example.net;001-898-913-1293x816;130.87;8/15/2023;Hot anything agree
1890;Gregory Evans;leslie67@example.net;714.614.2143x538;334.65;2/13/2023;Major four seek
1891;Donna Guzman;pagesusan@example.net;353.934.4567x0016;409.28;8/28/2023;Moment job safe production
1892;Megan Smith;timothy10@example.org;790.889.5698x4003;305.55;01/09/2023;Join kitchen
1893;Linda Pearson;jessica30@example.com;;478.96;6/18/2023;Few most seek
1894;Shane Morris;gonzalezmaria@example.net;001-223-239-3127x140;355.9;05/01/2023;Stuff recent
1895;Kelly Foley;wallerrichard@example.com;5.509.102.673;60.81;10/16/2023;Community article visit
1896;Ruben Wade;stevengutierrez@example.org;001-255-324-1802;281.41;7/29/2023;Eye notice
1897;Christine Curry;danaburgess@example.org;6557506937;360.5;7/24/2023;Sell chance
1898;Laura Hebert;robertsonjacob@example.com;(376)623-0179x444;401.97;1/17/2023;It hour should
1899;Ashley Boyd;carmenholloway@example.com;(607)231-0169;18.03;4/28/2023;Four would live
1900;Steven Montes;isabella74@example.com;+1-737-512-1443x48650;360.85;09/06/2023;Simply dinner tonight
1901;Clinton Lewis;wosborne@example.net;001-388-781-6658x158;413.71;11/28/2023;Open number
1902;William Watkins;robertbaker@example.org;613-927-2061;374.68;3/21/2023;According yeah him
1903;Erin Mcdowell;carolynsanders@example.org;2.834.565.418;258.61;08/09/2023;Several soldier
1904;Aaron Johnson;mlogan@example.com;210-786-6081x536;231.72;2/21/2023;Protect state get
1905;Kellie Sutton;;915-446-8743;276.96;08/09/2023;Follow shake year
1906;Kelsey Ortega;andrew55@example.com;001-677-830-3653x0050;353.8;03/02/2023;Leg describe
1907;Vincent Olson;angel65@example.org;7.487.695.307;461.84;1/19/2023;Fast
1908;Gabriel Hubbard;jensenryan@example.org;001-404-946-0901x4479;310.43;7/29/2023;Person question understand
1909;Michael Moreno;poolecynthia@example.com;(822)458-5729x30954;444.48;06/03/2023;Until oil audience
1910;David Vance;marissa37@example.org;309.850.9442x939;352.12;02/10/2023;Message check prevent huge
1911;Leah Miller;carriemartinez@example.org;271-973-6297x9804;38.83;9/18/2023;Enough prove tough argue
1912;Shannon Murray;andrew67@example.com;834-744-3357x9849;252.91;04/08/2023;Send consider company
1913;James Vega;vramsey@example.com;001-225-661-6324x85500;146.81;3/28/2023;Marriage seem such
1914;Michael Jones;;305-925-2345;146.16;8/14/2023;Man firm also
1915;Gene Henderson;ljones@example.net;6034215500;181.18;7/30/2023;Early past Mrs
1916;Melinda Bailey;kerralexis@example.org;8.082.422.003;160.79;6/13/2023;As
1917;Erika Thomas;carrleon@example.com;420.986.1626x913;291.41;8/29/2023;Especially you include
1918;Donna Brown;;001-816-370-5282x6310;343.38;3/26/2023;Film walk kitchen
1919;Cynthia Richardson;;266-204-8023;138.03;11/11/2023;Difficult statement home
1920;Janet Hayes;prestonemily@example.com;(583)631-3728x6853;69.23;04/10/2023;Those take
1921;Joshua Roberts;horncatherine@example.net;;34.11;4/14/2023;Right discuss
1922;Shane Pittman;nicole29@example.net;2.569.464.748;290,00;01/09/2023;Continue discuss with
1923;Benjamin Rowland;holtmary@example.com;792.877.7015x0701;97.13;05/02/2023;Believe
1924;Stephen Morris;thall@example.com;;9.58;1/27/2023;Art follow evidence
1925;Lisa Turner;panderson@example.org;+1-651-660-4404x60262;464.24;4/15/2023;Thought human development
1926;David Hutchinson;jennastokes@example.com;(548)954-1276x565;270.88;04/06/2023;Arm become
1927;Vanessa Wright;carol30@example.com;(759)482-4695x9011;50.76;2/20/2023;Country
1928;Kelsey Gonzalez;natalieanthony@example.com;+1-479-438-3758x764;422.25;8/18/2023;Writer film
1929;Anthony Miller;lambjamie@example.com;685-513-7799;491.69;1/20/2023;Capital three piece leg
1930;Kevin Ortega;brian75@example.org;440-812-4036x2863;227.06;09/10/2023;Wind order
1931;Jeremy Kramer;;001-452-394-2411x441;26.03;10/15/2023;Throughout ability machine
1932;Kyle Robertson;carrieowen@example.org;001-266-710-8306x25943;63.19;10/21/2023;Rule respond heart
1933;Kelly Nguyen;gadams@example.net;;193.92;5/20/2023;Civil technology
1934;James Kelley;maddendana@example.com;(819)246-0439;443.33;12/02/2023;Than money
1935;Megan Ortiz;acunningham@example.net;001-228-614-4626x85242;78.28;11/06/2023;Claim
1936;Courtney Carr;;293-383-3993x10664;412.88;5/13/2023;I single
1937;David Watkins;zreynolds@example.net;353-292-9279;12.41;8/31/2023;Tend president her
1938;Erika Freeman;harrisrobert@example.org;4816552005;231.41;1/26/2023;Man manager catch
1939;Kevin Anderson;;5.736.054.391;323.98;3/18/2023;Opportunity down
1940;Ashley Smith;bmolina@example.net;592-876-0213;34.89;9/14/2023;According state music
1941;Gabriel Callahan;charles26@example.net;(985)561-9864;309.31;12/19/2023;North understand east
1942;Yvonne Williams;jimmynguyen@example.net;;472.48;8/16/2023;True
1943;Leslie Fischer;kathryn20@example.org;8933438811;84.33;12/27/2023;Several already
1944;Beverly Perry;michellemcmillan@example.com;;366.16;3/25/2023;Have goal need
1945;Austin Pineda;brycecraig@example.org;508-345-9010x7464;306.5;05/04/2023;Response happen purpose
1946;Lee Beck;kim55@example.net;(780)574-4444x5149;96.63;04/10/2023;Avoid effort year
1947;Rebecca Hayes;duncanjulia@example.com;;8.07;12/16/2023;Me expert white
1948;Paul Johnson;lewisblake@example.com;681.642.1852x245;9.6;08/04/2023;We food ground
1949;Brian Johnston;ericksonstephen@example.net;892.871.0710x580;268.39;10/09/2023;Next director maybe
1950;Brian Carney;flopez@example.org;4.345.743.599;471.68;08/01/2023;Possible seek most
1951;Malik Lam;carrillolouis@example.org;(638)973-7595x65123;323.93;11/25/2023;Visit local everybody
1952;Nathan Arnold;zdickson@example.org;212.352.4398x446;358.58;02/08/2023;Bed and
1953;Kelly Smith;dawn68@example.com;(354)675-2834x3575;249.46;8/20/2023;Mean site between
1954;Patrick Anderson;heatherlowe@example.org;+1-872-526-1060x797;293.04;11/03/2023;Buy rate
1955;Lee Baker;sgallegos@example.org;001-523-967-0834x71237;67.55;5/24/2023;Series national
1956;Yvonne White;yyoung@example.net;476.368.7073x14709;439.03;7/23/2023;Feel bit
1957;Darlene Beard;caitlynvaughn@example.net;570-774-7663;381.59;10/10/2023;Base expert idea
1958;Deanna Bailey;leonard56@example.com;001-819-372-5586x82886;499.11;3/17/2023;Hold response
1959;Erica Page;krista70@example.org;3392481015;152.37;10/10/2023;Week indicate wear
1960;Cesar Smith;stephensalicia@example.net;;117.37;10/12/2023;Finish ready no enter
1961;Tony Carr;john49@example.com;;66.96;11/22/2023;By he
1962;Eric Hudson;brandondaugherty@example.org;2.129.678.373;482.28;2/27/2023;Product
1963;Benjamin King;bartlettwayne@example.net;638-727-1959x26876;391.54;1/14/2023;Term century tend
1964;Bryan Baker;smithkimberly@example.net;;87.33;10/06/2023;Individual statement
1965;Rachel Curry;davidshepard@example.net;490-720-7913x6228;278.58;09/09/2023;Operation standard per sell
1966;Emily Faulkner;freemanscott@example.net;(972)799-4067;209.82;09/09/2023;Machine wife
1967;Jeanette Smith;timothy25@example.com;3502596774;79.99;11/14/2023;Group new
1968;Matthew Davis;sheena65@example.com;3.975.862.400;85.23;04/01/2023;Parent hard letter
1969;Joseph Thomas;matthew03@example.com;(587)790-2727;481.92;03/04/2023;Cost size capital
1970;Kelli Mora;;;155.96;5/14/2023;Federal off
1971;Gene Davis;stephanieford@example.net;+1-989-595-5780x7900;471.01;12/05/2023;Bank general
1972;Paul Sanders;romanjohn@example.com;001-924-908-4272;42.43;10/28/2023;Right itself
1973;John Fitzgerald;juan25@example.net;;233.1;08/09/2023;Like theory draw
1974;William Gonzalez;fcarter@example.net;655-730-2385;69.16;03/09/2023;Group
1975;Kevin Lowe;johnsondenise@example.org;+1-534-230-3154x1596;7.37;1/24/2023;Commercial improve stuff
1976;Jennifer Vargas;ncook@example.com;652-346-8882;279.11;01/06/2023;Involve everyone
1977;James Wright;john27@example.org;(863)369-3436x9628;61.38;08/07/2023;Contain seek
1978;Sherry Schaefer;valentinerobin@example.net;617-749-8058x781;362.4;02/03/2023;Suddenly the blue
1979;Jessica Lynch;stephendecker@example.net;+1-226-721-1703x28669;350.57;05/10/2023;Wide thank
1980;James Lawrence;phillipnelson@example.net;001-678-311-5928x3936;92.28;03/05/2023;Day car office
1981;Charles Montgomery;william62@example.org;315.806.5322x932;471.16;3/26/2023;Run
1982;Rebecca Bernard;melanie91@example.net;(817)281-9809x92871;361.92;07/09/2023;None current agent
1983;Kimberly Thomas;melanie35@example.com;558-272-6978;152.5;12/14/2023;World away
1984;Matthew Foley;paige35@example.net;575-512-6037x7477;356.07;8/23/2023;Along whom newspaper
1985;Samantha Cobb;;+1-719-829-4222x5788;367.31;7/24/2023;Herself sometimes
1986;Tonya Good;evanskyle@example.org;001-381-773-0111x392;174.4;10/15/2023;Matter TV into
1987;Elizabeth Rowland;gtaylor@example.org;-3502;190.92;8/26/2023;Face you
1988;Jacqueline Arellano;paul19@example.net;+1-942-603-6516x826;182.76;09/01/2023;High people
1989;Emma Baird;stephenjenkins@example.net;;310.23;3/26/2023;Blood shoulder
1990;Jacob Ortega;lori61@example.net;;450.7;6/29/2023;Character look
1991;Erika Perez;oconnormeagan@example.com;6.002.186.281;90.73;3/15/2023;Room
1992;Joan Perkins;;+1-862-260-7888x8242;438.22;5/22/2023;Wide way best
1993;Vanessa Smith;whitneysmith@example.org;(818)205-9831;18.69;11/13/2023;Describe follow
1994;Joseph Nelson;teresa80@example.net;656-687-4956x596;331.87;4/15/2023;Reality
1995;Brian Anderson;sevans@example.com;269-670-1040x382;210.15;12/04/2023;Week name
1996;Steven Fitzgerald;rmcclure@example.com;(480)455-4161x83673;396.68;10/29/2023;Civil simple really
1997;Sean Rice;jonathangraham@example.com;001-820-965-0812x555;361.99;06/03/2023;She per yard but
1998;Lindsey Montgomery;nrodriguez@example.org;(387)623-9178x697;242.65;09/04/2023;Whether growth particularly
1999;Emma Leach;robertsonjeffrey@example.net;2.135.232.093;323.71;7/26/2023;However radio
2000;Brian Gutierrez;stacywilson@example.net;395.985.0555x3212;253.38;09/02/2023;Process yeah challenge
